Sno,Title,Date,User,text
10362,Steins;Gate,2022-04-08,anthermi,"In my opinion, Steins; Gate is the greatest fictional story ever told. I watched the show for the first time last fall, and since then I have read the visual"
10363,Shadowverse,2022-04-08,stfukatee,"At first I was thinking to myself, what in the pokemon ben10 genshin is this. So i continued to watch it and even thought I am not done with this"
10364,Boku no Hero Academia,2022-04-08,LughTuathaDe,Too bad I got to the review only now.This is my favorite anime.Time for review.The story is definitely a cliché.But it can be. This is my first anime I've ever
10365,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",2022-04-08,Mixxso,"This is a very enjoyable, light hearted anime. People are hating on it because of it's simplicity, but it's supposed to be that way. It's much like Dragon Maid where"
10366,Sono Bisque Doll wa Koi wo Suru,2022-04-08,Mon_uvu,"As a person who really dislikes ecchi or any type of variation of this one (if you dont belive me see my profile, either i have them in the waiting"
10367,Koi☆Sento,2022-04-08,Reville_,What an unusual anime this is. It's a bit bizarre and I'm not Japanese so I'm not entirely educated on the significance of the deer and the abnormally large presence
10368,Kimi no Na wa.,2022-04-08,sniper-mask22,"This movie took my breath away. I have to admit, I finally get what the hype was all about. In the beginning, I had predicted that it was going to"
10369,Diabolik Lovers,2022-04-08,Clover_Punk,you're an inocent girl and one day your dad decides to drive you to a mansion in the middle of nowhere full of sexy horny vampires. perfect reverse harem isnt
10370,Hanma Baki: Son of Ogre,2022-04-08,NomineMalum,"In a move that still seems like a dream for fighting anime fans world wide, the mixed martial arts series that started with “Grappler Baki” back in 2001 debuts the"
10371,Baki: Dai Raitaisai-hen,2022-04-08,NomineMalum,"A Classic Continuation For This Solid Original Anime Netflix’s bloody, bone-crunching, steroidal original anime Baki returns today, with another 13 half-hour episodes devoted to pugilism and family drama in all"
10372,Baki,2022-04-08,NomineMalum,"First and foremost, I didn't watch original series but only Netflix's adaptation. It starts with various fighting sequences and character introductions. Writers take significant amount of time to introduce all"
10373,Yagate Kimi ni Naru,2022-04-08,Firechick12012,"Bloom Into You is one of those anime that I actually kept seeing people talk about during its run, and even afterward. I saw advertisements for it on websites like"
10374,Kidou Senshi Gundam: Tekketsu no Orphans,2022-04-08,BlueDiamonDrake,"It’s my all time favourite.. although I’d have liked to seen a bit better way to finish the anime off. The rest is amazing, a must watch gundam anime.. filled"
10375,NHK ni Youkoso!,2022-04-08,Darko,"I gave this a solid 10/10 in all categories. The cognitive effects that happen when you fall into depression, and indulge in a poor lifestyle are overwhelming for us to"
10376,Sakura-sou no Pet na Kanojo,2022-04-08,Dan147,"What makes Sakura-sou no Pet na Kanojo shine among other romcoms is the focus over the dynamics of the characters and their flaws, and how this affects their relationships with"
10377,86 Part 2,2022-04-08,y8man,"\"\"\"I've had a lifetime's worth of surprises already.\"\" 86 has a great presentation that just hit me in the right emotional spot"
10378,Shingeki no Kyojin: The Final Season Part 2,2022-04-08,y8man,"My honest feelings: Damn, I can't believe I'm still enjoying SnK after all these years and it's such a nice feeling, like having a close friend you grew up with."
10379,Serial Experiments Lain,2022-04-08,BeanieWaferz,"It's so Mesmerizing, when i just watch this series. It boggles me. It's definitely one of those shows you should watch before you die. Like there's times where it's like"
10380,Girls & Panzer,2022-04-07,ArkonBlade,Well this isnt an anime i was ever planning on getting but was on sale for $5 for the series so gave it a shot. Its a pretty ridicules premise
10381,"\"Violet Evergarden: Kitto \"\"Ai\"\" wo Shiru Hi ga Kuru no Darou\"",2022-04-07,Godslayer27,"Well i must say firts that i consider violet evergarden in his entirety including series,movies and this special as an incredible piece of animation with really compelling stories and characters,"
10382,Kimi no Suizou wo Tabetai,2022-04-07,anthermi,"This movie is good. It's not great, but it's good. I've seen a lot of super harsh reviews about this movie on here, but it ended up being a really"
10383,Shippuu! Iron Leaguer,2022-04-07,GodSoupLoren,"If you like sports anime, shounen, anime from the 90's, and robots especially, there’s a pretty good chance Shippu Iron Leaguer is the anime for you. If you still aren’t"
10384,Tate no Yuusha no Nariagari,2022-04-07,Prizmagnetic,I watched this for the racoon girl and stayed for the slave harem. Not a fan of the loli stuff though. The story kind of dragged on in like the
10385,Nagi no Asu kara,2022-04-07,readingchameleon,"Nagi no Asukara was an incredible journey from start to finish, so I was compelled to write a review. Initially, the thing that drew me to Nagi no Asukara was"
10386,Violet Evergarden Movie,2022-04-07,Esdeath28,"This movie was a beautiful way to end the series, at least that is the way I feel about it. The way they start off the story with Anne's granddaughter"
10387,"Komi-san wa, Comyushou desu.",2022-04-07,sishhh,this anime might not be perfect and it is not made for some action junkie people i think this anime is made for slice of life enjoyers like me there
10388,Cowboy Bebop: Tengoku no Tobira,2022-04-07,Moomochi,"Out of 100 Nobles watching… 100 were impressed! I have the original series sitting at a perfect score, Cowboy Bebop is a masterpiece and the Cowboy Bebop film is really"
10389,Sabikui Bisco,2022-04-07,mliditty,"\"\"\"Rust Eater\"\" goes to join \"\"Yuri on Ice\"\" as one of the few anime that get homosexual romance right. \"\"Rust Eater\"\" does not virtue signal with its homosexuality. Homosexuality is\""
10390,Lupin III: Walther P38,2022-04-07,Ciaran_Zagami,"\"A little better than the previous entry in this box set \"\"Farewell Nostradamus\"\" Be fore warned that this particular movie is A LOT more violent than usual. I gave up\""
10391,Rainbow: Nisha Rokubou no Shichinin,2022-04-07,Psy_Machina,.Is a good anime but How can they be the best friends so fast knowing that they are kids with traumas and distrust? How can they have such a hard
10392,Boku no Hero Academia 2nd Season,2022-04-07,Ethansanimelist,The second season unlike the first is a lot more well paced it introduces characters fast but still leaves an impression and follows a much deeper storyline as the UA
10393,Shiroi Suna no Aquatope,2022-04-07,xddp1337,"Shiroi Suna no Aquatope is one of those series for me where I went in expecting to rate it a 6 or a 7 at best, but it came out"
10394,Tensai Ouji no Akaji Kokka Saisei Jutsu,2022-04-07,Mr_LeUniverse,"\"First let me be clear, I love this genre mix. I feel that this Anime gives a fresh spin to the classic \"\"monarch rebuilds kindom\"\" genre"
10395,Sono Bisque Doll wa Koi wo Suru,2022-04-07,AVlV,"so, my dress up darling... let's talk about it. i started watching this anime as the first episode came out, honestly i was pretty interested. i'm a sucker for romance,"
10396,Bungou Stray Dogs,2022-04-07,Marco_Yooo,THIS IS A SPOILER-FREE REVIEW Bungou Stray Dogs (I will call it BSD in this review) has been on my plan to watch for a long time now. 2016 was
10397,Sono Bisque Doll wa Koi wo Suru,2022-04-07,MegumiSan,"Arghhhhhhh It's over! Definitely one of the top anime this season, it's so sad to see the last episode finally here. I really enjoyed watching Wakana and Marin's relationship and"
10398,Fruits Basket: Prelude,2022-04-07,sonu711,"TLDR; 10/10 movie must watch after the series! I really loved the movie, it was great as expected. This movie's first 25 minutes contained recap which was placed at really"
10399,Sasaki to Miyano,2022-04-07,twyptophan,"Idiots to lovers, 12 episodes, slow burn. I mean, excruciatingly slow burn. And tooth-decayingly sweet. But that's the charm: because the poor kids can't figure themselves out, things take time"
10400,3-gatsu no Lion 2nd Season,2022-04-07,viennelu,Sangatsu no Lion will always be one of my comfort animes. I love how the story progresses and how the side characters have much to offer as well and play
10401,Special A,2022-04-07,Natsuki_SanJuan,"Nostalgic. I remember when my three older sisters watched this anime on our local TV, in their teenage years. I was 6 or 7 years old back then and we"
10402,Fullmetal Alchemist: Brotherhood,2022-04-07,cardaver,"\"What I love most about \"\"Fullmetal Alchemist: Brotherhood\"\" is the world building"
10403,Ousama Ranking,2022-04-07,ackerman_kei,"This is the first time I am writing an anime review, so please bear with me, but here it goes. Honestly, this show has captured my heart from the first"
10404,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,2022-04-07,FreneticKing,"Hoped for more but still delivered. I enjoyed the openings of the chapters very much, with the music supporting the endeavours of our protagonists. I enjoyed as well the visual"
10405,Kenja no Deshi wo Nanoru Kenja,2022-04-07,mrfried,"Well, here's an anime that has caused some contention, but it's easy to see why. Our protagonist is gender-switched into becoming a loli, it's a comedy so much of the"
10406,Jormungand,2022-04-07,Joe_Devaney,"Note: This will be a review of both seasons. Overview: Weapons, weapons, weapons. We all know of them. Some of us have used them, some of us have had our"
10407,Haikyuu!!,2022-04-07,devaatmyanime,"Haikyuu represents the best that sports has to offer in life, drive to improve, frustration, happiness, hardwork. Although the mc’s obsession for growth is a bit annoying but the results"
10408,Ookami Kodomo no Ame to Yuki,2022-04-07,KSeca,"\"\"\"I still haven't been able to do anything for you!\"\" -Hana Wolf children is a powerful and polished story with a lot of themes grounded in reality. Focusing on the\""
10409,Arifureta Shokugyou de Sekai Saikyou 2nd Season,2022-04-07,NomineMalum,"You know how in a lot of anime the main character is a boy somewhere around 12 to 15 years old, just hitting puberty. He's got a good heart but"
10410,Osake wa Fuufu ni Natte kara,2022-04-07,astralbolt,This is a good anime. Literally the only complaint I have with it is that the episodes are so ridiculously short and I wanted more from each episode. I honestly
10411,Kimetsu no Yaiba,2022-04-07,DearlyBelobed,"Okay, hear me out. I am not the biggest fan of Shonen anime, the story is mediocre, the art is a brush above good, the sound is fine, the characters"
10412,Takt Op. Destiny,2022-04-07,Cl1mberc4t1,"Here is my opinion on this anime I really didn't know what I was walking into with this anime, I had seen someone else talk about it, which made me"
10413,Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2,2022-04-07,Tonwing,"Epic, Awesome, Amazing, Wonderful, Out of this World, Woah. What more can I say? I just wish for a Season 3!!!! The anime is outstanding since Season 1 I really"
10414,Trigun,2022-04-06,almanellium,"I am absolutely in love with Trigun. It's not just a show that I enjoyed, it's something very comforting and valuable to me. And it also isn't just a sci-fi"
10415,Inkou Kyoushi no Sai* Seikatsu Shidouroku,2022-04-06,Ryoiki_Mikata,Another ntr this year. *Sigh* from Antechinus. Can't complain though. You just have to get used to it by now. Story:- Typical H-anime story. Nothing fancy about. Since when did
10416,Totsukuni no Shoujo (2022),2022-04-06,Mehemidy,"Although I do not believe that this OVA is a substitute for the story and experience of the Totsukuni no Shoujo manga itself, I think that in a vacuum this"
10417,Yasuke,2022-04-06,yarow12,"Bruh. This was refreshing as hell. Feel like I finally got an Afro-centered anime and, better yet, there aren't any of the usual tropes to complain about: damn near no"
10418,Kyuukyoku no Chef wa Oishinbo Papa,2022-04-06,Muffed,"My fellow degenerates, Today I bring you Kyuukyoku no Chef wa Oishinbo Papa, AKA a badass motherfucker. Why is the score so low? Maybe because it's essentially impossible to jack"
10419,"Ijiranaide, Nagatoro-san",2022-04-06,NorthmostIsle,This show is a good fun time. It's got fun wacky characters that do fun wacky things and have a fun wacky time. The humor is enough to give me
10420,Hametsu no Mars,2022-04-06,NorbertProulx,I don't know what to say other than this was a masterpiece. The story was amazing. It flowed so well from scene to scene. The art was a little on
10421,Ryuugajou Nanana no Maizoukin,2022-04-06,PiereDelecto,"Going back through seasonal Anime to click on shows I've never heard of and giving them an episode or two, I discovered Ryuugajou Nanana no Maizoukin - a series by"
10422,Maria-sama ga Miteru,2022-04-06,OneFaintingRobin,"This is going to be a quick one, a little pit-stop as I finish the first season. I'll shy away from story details for now, because there's still so much"
10423,Toaru Kagaku no Accelerator,2022-04-06,MeanEYE,I liked this show a lot more for one very specific reason: it has anti-hero as main protagonist. We are in such a desperate need for anti-heroes it hurts to
10424,Sono Bisque Doll wa Koi wo Suru,2022-04-06,nate_iskm,"I'm gonna be honest here, but I love romcom even if they're cliché or simple enough to not gather the attention of everyone In this case here, we have great"
10425,Nomad: Megalo Box 2,2022-04-06,Inclemnc,"\"This anime if any is deserving of the title \"\" masterpiece\"\" There is so much to discuss so I will try my best to express the beauty I witnessed within\""
10426,Blue Period,2022-04-06,LughTuathaDe,I didn't expect much from the anime.The result pleasantly surprised me.I was really bored while watching the first part.Then the anime pulled me in and didn't let go.I fell in
10427,Kaifuku Jutsushi no Yarinaoshi,2022-04-06,Kato_Suzuki,I don't even need to say anything for this rating. It is the most beautiful anime you will ever see in your life. I have had bad days but this
10428,Shingeki no Kyojin,2022-04-06,The_Ciel,"I'll try to keep this review short, because I don't think there is much to be said. Also, English is not my first language, so please pardon my mistakes. Shingeki"
10429,Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2,2022-04-06,NomineMalum,Despite the atrocity of Part 1 I was overwhelmed by the insane development this show had offered in Part 2 Overall I really enjoyed Part 2 of Genjitsu Shugi Yuusha
10430,Ao no Exorcist,2022-04-06,AngelChrome,"This anime is pretty good, even with it not being faithful to the manga (I've only read 12/27+) but it misses lots of character building doing so. Don't get me"
10431,Vanitas no Karte Part 2,2022-04-06,NomineMalum,"This review is based on Vanitas no Kate Part 2 Why culture? The show is deeply inspired by French culture, from the setting to how the characters behaves, going as"
10432,Ajin,2022-04-06,xmedionx,"Ajin is the first and my favorite anime I've seen in 3D animation, I must say it's pretty good. I watched all episodes in one row. The whole story is"
10433,Tokyo 24-ku,2022-04-06,NomineMalum,"Tokyo 24th Ward is an original anime, it’s a drama thriller. I have been waiting to see a few episodes before reviewing this series to have a good idea of"
10434,Naruto,2022-04-06,Miminayo,(Not entirely spoiler free) I've never watched Naruto before and I finally did it after I've been told by hundreds of people to give it a shot. Even non-Anime fans
10435,86 Part 2,2022-04-06,Mizujin-,"As a Light Novel reader of this show, I can say that this is the very definition of masterpiece. A genuine masterpiece. if you are not fond of a lot"
10436,Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2,2022-04-06,Ahmet_Yanlic,"first season was better and except the final last 5 episodes didint offer anything im little bit dissapointed but still love the show. The 12th episode was completly blank page,"
10437,Gosick,2022-04-06,momentie,"Gosick - A True Sherlock Holmes Modernisation, That Everyone Missed?(LR); Gosick is one of those anime that has sat on my to-watch list for literal years - Airing in 2011"
10438,Gintama: The Final,2022-04-06,Kaorii_78,"Gintama is one of Myanimelist's highest rated works to date. Through its multiple seasons, Gintama will have made us go through all emotions... sadness, anger, frustration.... But also joy, good"
10439,Shingeki no Kyojin: The Final Season Part 2,2022-04-06,TYHplays,"Well as a manga reader, I'm pretty surprised and satisfied how MAPPA did so well compared to the S4P1. Not going to say that MAPPA has done a better job"
10440,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,2022-04-06,UnionRaid,Hello and welcome to my Fate/Stay night heavens feel I review. Story: This is the final anime adapted rout of the stay night visual novel. The other being the original
10441,Tensai Ouji no Akaji Kokka Saisei Jutsu,2022-04-06,mrfried,"So, the fantasy 'nation building' genre is seeing a rise in popularity, Obviously this is being compared to Realist Hero, but there are others than have also done this before,"
10442,"Komi-san wa, Comyushou desu.",2022-04-06,NextXander,"I'm calling it now, Komi-san has the PERFECT latino dub; it elevates the whole show in every way and turned an otherwise above average school comedy with hints of romance"
10443,Fruits Basket: Prelude,2022-04-06,CQLLIST,"<WARNING: SPOILERS FROM THE MOVIE> Ah, Fruits Basket.. the revival of the Shoujo demographics and a series filled with happiness, tragedy, and a fulfillment of one's desire, and being a"
10444,Hunter x Hunter (2011),2022-04-06,Nowkaayy,"I went to see this work thinking it was more of a generic Shounen that everyone liked, and what I saw... One of the best works ever made. I had"
10445,Shingeki no Kyojin: The Final Season Part 2,2022-04-06,MTheSestrim,"Shingeki no Kyojin is most likely the biggest anime currently, and for good reason. Growing in acclaim and popularity over the years, we are now nearing the end of the"
10446,Fire Emblem Heroes: Lonely Puppeteer (Spring Remix),2022-04-06,DoozyKiddo,"Music from Fire Emblem Heroes seems to be getting better and better over the years. I admittedly no longer play this game, but I sometimes still check in on what's"
10447,Karakai Jouzu no Takagi-san 3,2022-04-06,Ritinal,"\"The one word I would have for all of Tagaki-san but rings really true in season 3 is: \"\"Consistency\"\". Not consistency as in \"\"there are no climactic moments\"\" but in\""
10448,Shingeki no Kyojin: The Final Season Part 2,2022-04-06,PixelB,"\"\"\"Nobody can deprive mankind of its violent nature\"\" - Probably some edgy anime character. Perhaps there could be some truth to such a repeated theme about human nature. After all"
10449,Chuunibyou demo Koi ga Shitai!,2022-04-06,AssentoDele,"This is the most 7/10 anime I have seen. The premise is focused on the concept of eight-grade syndrome, basically when you go through your awkward edge lord phase. Gundam"
10450,One Piece,2022-04-06,Fru8spnchSamurai,"I got caught up to One Piece in December 2020 and since then, I'm watching it airing every week religiously following it. But what made me so much attached to"
10451,Given,2022-04-05,duxull,"Really really loved this one. It takes a couple episodes to get going and can be kind of hammy (ok a lot hammy), but BOY did this have me laughing,"
10452,Jujutsu Kaisen 0 Movie,2022-04-05,DeathlyPi9,"If you like the Jujutsu Kaisen anime, then this is a great watch that just adds more context to the show. But even if you haven't seen it, it stands"
10453,Miru Tights,2022-04-05,AssentoDele,"(This review is 30% joke, 70% genuine remarks) Miru Tights is the hidden masterpiece of our generation; it is simple and know what it's about: stockings worn by women. If"
10454,Sasaki to Miyano,2022-04-05,chezrry,"Short and sweet! I love this anime it was super enjoyable, the chemistry and romance between the characters was cleverly built up and felt super real and not fake at"
10455,Sasaki to Miyano,2022-04-05,Kreikka95,"I read the manga before watching the anime, and I can say that I prefer the pacing of the anime, it moves a bit faster and the pacing feels better."
10456,Vampire Knight,2022-04-05,mayaram,I can only describe this anime as a perfect train wreck which is why I gave it a rare 10/10. (I did my best to give an honest review of
10457,Death Parade,2022-04-05,RookieQueenOtaku,"I was a bit skeptical going into this show, as simply gore doesn't really appeal to me. But I was pleasantly surprised to see the fascinating concepts of human nature,"
10458,Jujutsu Kaisen 0 Movie,2022-04-05,ExtraVirgin,The Jujutsu Kaisen Movie is a certified banger. The story was really enjoyable. There are some points were the story felt a bit clichéd. There were some parts that felt
10459,D-Frag!,2022-04-05,Kimsan_Officialz,"THIS REVIEW IS SPOILER FREE! This anime really deserves a second season, I think it is one of the most underrated comedy anime out there. Besides comparing it with top"
10460,Gleipnir,2022-04-05,QuestioningEspec,"First of all, I dropped Gleipnir after episode 4 for racial reasons. I'll get into that later, though. (tl;dr at bottom) The series is surprisingly interesting with its unusual portrayal"
10461,Umibe no Étranger,2022-04-05,TinyTabun,Minor spoilers ahead// The reviews for this anime have been all over the place. It seems there's a big divide between casual viewers and BL lovers that will forgive bad
10462,Platinum End,2022-04-05,GrandeHolyTroll,"\"The story was too long, i think less character and just 12 episode full enough for the message what the \"\"anime\"\" will give to us. The god like a human\""
10463,Boku dake ga Inai Machi,2022-04-05,Sayaka_Mishima,"Story: The story was very interesting. I had been acquainted with a synopsis of this anime beforehand, so I thought I knew what to expect with it. But, I was"
10464,Horimiya,2022-04-05,LilHemorroides,"Just like I said that Sono Bisque is the best romance anime of 2022, I think Horimiya is the best anime of 2021. And even if it's the best romance"
10465,Jin-Rou,2022-04-05,RakketySlam,"Jin-Roh deserves a second look by today's anime community. And by community, I mean everyone, animators, writers, and viewers. I write this because I think it's important to point out"
10466,Space☆Dandy,2022-04-05,inari121,"I want to start by saying I have enjoyed dandy for many years now and am still finding new things to love about it, that said, this anime is definitely"
10467,Kotarou wa Hitorigurashi,2022-04-05,vivere4242564,"This anime spoke to me on several different levels. From a more analytical perspective, the story is very well written and is developed in an intriguing way, which compelled me"
10468,Date A Live Movie: Mayuri Judgment,2022-04-05,ForestalLine79,*Minor Spoilers Ahead* I began watching the series a few weeks back after a friend's recommendation due to the upcoming 4th season and was caught off guard by how much
10469,Shingeki no Kyojin: The Final Season Part 2,2022-04-05,Rat8526,"I'll start with non-spoilers and go into spoilers after. --NON-SPOILERS-- What can I say about this show. First off, this is my favorite show, and I'm glad to say this"
10470,Hanyou no Yashahime: Sengoku Otogizoushi - Ni no Shou,2022-04-05,CinaGinger,"Real score: 6.5 I knew it! I've never been a fan of Inuyasha even though I was a 90s kid. In fact, I like this more than Inuyasha as it's"
10471,Shingeki no Kyojin: The Final Season Part 2,2022-04-05,Pelkkaa-roskaa,"Engaging, multi-layered story about struggle for freedom, the horrors of war and the moral dilemmas that come with it. Well written characters, Eren might just be the best protagonist/antagonist there"
10472,Code Geass: Hangyaku no Lelouch R2,2022-04-05,Dkadriedgy,"Code Geass is an Anime that will keep surprising you till the end. This Anime is focused on how Lelouchs's rebellion unfolds, and its made in an amazing way! Full"
10473,Kimetsu no Yaiba: Yuukaku-hen,2022-04-05,callducksquack,"Quick follow up from my review of the first season: Aside from the animation, everything about this series is mediocre. The main 3 guys are annoying as hell and Nezuko"
10474,Yuri!!! on Ice,2022-04-05,emoscream,"The plot in the anime is pretty good, you get a good story of everyday life. And the figure skating itself feels like the thread that ties it all together."
10475,Koe no Katachi,2022-04-05,anthermi,"(completely spoiler free review) I'm not going to be formatting this like my other reviews, because I don't want to give away anything about this movie. From start to finish,"
10476,Shingeki no Kyojin: The Final Season Part 2,2022-04-05,nonofyourbeeswax,"\"\"\"So it finnaly came through all that copium huffing AoT has finnaly ended\"\" Is what i would say if they ended the anime in this part rather than making an\""
10477,Usagi Drop,2022-04-05,s_ilmido,As someone who's only watched it so far I'll say I very much enjoyed it. While others say it makes them want to have a child I thought of the
10478,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden Final Season - Asaki Yume no Akatsuki,2022-04-05,Atsunome,"Magia Record is by all means a disaster in terms of plot, yet I can’t bring myself to hate it. The writers tried to do so many things at the"
10479,Kimetsu no Yaiba: Yuukaku-hen,2022-04-05,Ornbez,"Demon Slayer anime/shonen snobs worst nightmare! The reason for this 'sHoNEn bAD'/'sHoNEn miD', and these people wanting Demon Slayer to be a show it's not just because it's popular. Popular/mainstream"
10480,Ousama Ranking,2022-04-05,SeanFromSchool,One of the hardest parts about finishing a story brimming with interesting characters and plotlines left and right is wrapping it into a satisfying ribbon and tying the bow in
10481,One Piece Movie 14: Stampede,2022-04-05,Ah-hey-go,"This movie is made entirely for One Piece fans. It is nothing but shameless fanservice from start to end and as a One Piece fan I liked this film, even"
10482,Cencoroll Connect,2022-04-05,Ah-hey-go,"I found Cencoroll, like I assume so many others did, through Demo’s Should You Watch, and upon finishing the 25-minute short, my though was that “this is pretty good” but"
10483,"Kimi to, Nami ni Noretara",2022-04-05,Ah-hey-go,"The most common method anime has of telling romance stories is the narrative of people falling in love in high school. What happens next, whether it’s the actual relationship or"
10484,Hibike! Euphonium Movie 3: Chikai no Finale,2022-04-05,Ah-hey-go,"First thing’s first, this isn’t Liz and the Blue bird, (although that film is a side story to this one) the eupho movie that people actually care about. Kyoto ani"
10485,Hori-san to Miyamura-kun,2022-04-05,Ah-hey-go,"Hori-san to Miyamura-kun is a weird show. It’s a slice-of-life, romance OVA series that ran from 2012 to 2018, which, despite the immense amount of time they’ve had to plan"
10486,Chiisana Eiyuu: Kani to Tamago to Toumei Ningen,2022-04-05,Ah-hey-go,"Have studio Ponoc finally escaped the shadow of Ghibli, and become their own studio with something worthwhile to contribute to the world? Nope Kanini and Kanno Studio Ghibli fucking died."
10487,Godzilla 1: Kaijuu Wakusei,2022-04-05,Ah-hey-go,"I remember the first time I came across Polygon pictures back in around 2014, where the anime section of Netflix was a new thing for Irish people so I felt"
10488,Horimiya,2022-04-05,Kimsan_Officialz,"Is it just me or Horimiya feels very rushed, i get bored after watching pass episode 6, im not saying its bad but i think cloverworks cut too many parts"
10489,Juuni Kokuki,2022-04-05,laraes,"\"\"\"I don't need a scabbard to sheathe my mind.\"\" Juuni Kokuki. A profound"
10490,Yuru Camp△,2022-04-05,yuzuriha21,"This Anime Is Insanely Good,Because it can give The watcher relaxation and good feelings after watch this anime.1Eps every weeks is enough to heal a headache because this anime really"
10491,"Tantei wa Mou, Shindeiru.",2022-04-05,Zaphets,This is a series that will be on my mind for quite a while. A very peculiar series. I thoroughly enjoyed that it had a certain calmer atmosphere and wasn't
10492,"Kumo desu ga, Nani ka?",2022-04-05,Static12,"I have mixed feelings about this anime, if I'm completely honest. It can be mind-numbingly boring at times and the CGI is used too much. It tries to bring elements"
10493,Shingeki no Kyojin: The Final Season Part 2,2022-04-05,EDOSHINRATENSEI,"Ever since that fateful kiss of the queen’s hand and trip down Grisha’s basement, Eren and his friends’ worlds have been turned upside down, as well as my expectation of"
10494,Pupa,2022-04-05,ShiroFox2,"*no spoilers review* This show is incredibly good compared to her rating. i came with no expectations and it turned out really good. the sad thing is, each episode is"
10495,Yakusoku no Neverland 2nd Season,2022-04-05,aramis03,Manga Readers are destroying the anime with the reviews and ratings. I don't read manga and I binge-watched the anime season 1 in a day and season 2 after two
10496,Sabikui Bisco,2022-04-05,MakuG,SABIKUI BISCO Slight spoilers ahead. Sabikui Bisco is set in a semi post-apocalyptic world where rust has destroyed most of the earth; both living and non-living things alike. It follows
10497,Texhnolyze,2022-04-04,Nyo_kun,"[SPOILER REVIEW! WATCH THE SERIES FIRST OR DON'T, UP TO YOU!] Well...uhhh....jeez, I literally JUST finished watching this series and I'm blown the hell away. Okay, let me collect myself."
10498,Getsuyoubi no Tawawa,2022-04-04,AssentoDele,"Ok, hear me out? No one is going into this show for the plot; so, why not just turn your brain off and enjoy the amazing visuals this show provides."
10499,Rikei ga Koi ni Ochita no de Shoumei shitemita.,2022-04-04,AssentoDele,"Science Fell In Love, So I Tried to Prove it was definitely not what I expected. The premise is simple: two graduate students (Ayame and Yukimura) are in love with"
10500,Parasite Dolls,2022-04-04,pichuscute,"\"What a strange OVA. Parasite Dolls is a Bubblegum Crisis spinoff, but takes a far more serious tone than that main series. The concept of a \"\"Boomer\"\" is explored in\""
10501,Death Note,2022-04-04,AssentoDele,There is little more to say about Death Note; it is a masterpiece that transcends the Western and Eastern gap. This is due to an English dub that is fantastic
10502,FLCL,2022-04-04,yande_re,**SPOILERS-FREE REVIEW** I can say with all conviction that this is the Best Anime Ever 10/10. Trust me. It's the anime that changed my life. Something so sacred I haven't
10503,Sasaki to Miyano,2022-04-04,NewBornReviews,Sasaki to Miyano is one of the very few anime I watched this year. This is due to me hearing praises about the source material and deciding now the best
10504,Shigatsu wa Kimi no Uso,2022-04-04,Jewy04,"I don't write reviews for anything, this is probably the second actual review I have ever written. So when I say this is wassup, I mean it. The story is"
10505,Fantasy Bishoujo Juniku Ojisan to,2022-04-04,techmo77,Very good fun and quality entertainment and comedy with a unique twist to the isekai trope and a strong satirical tone to the genre it’s in. The characters are all
10506,Sonny Boy,2022-04-04,NorthmostIsle,"“You see, all we can do is move forward.” Despite its chaotic and absurdist nature, Sonny Boy is far more approachable than it may seem. That is because at its"
10507,Shingeki no Kyojin: The Final Season Part 2,2022-04-04,GreenRangerJr,This is the best story anime of all time ! I was perfectly fine when I started watching attack on titan for them to just be fighting titans all the
10508,Boku no Pico,2022-04-04,Boobyuwu,"Now hear me out this show is clearly a 10/10 masterpiece and any1 who tells you otherwise is lying. Now lets start with the story, the most important part. Watching"
10509,Shingeki no Kyojin: The Final Season Part 2,2022-04-04,algoPotaku,"This season is disappointing, I wanted to see the end but you don't know that they divided the last season in 3 parts. Doesn't it make sense for you to"
10510,Jujutsu Kaisen 0 Movie,2022-04-04,yoongisBae,This movie surpassed my expectation by millions of miles. I am not a manga reader (or at least I don't want to be for jjk cause the anime is epic)
10511,Detective Conan,2022-04-04,Rechi_3,"At first I thought Detective Conan would be like any other mystery story. However, it was actually surprisingly WAY better; It's not like any other story. It has a very"
10512,Yojouhan Shinwa Taikei,2022-04-04,FDLM,"Ladies and gentlemen, here is the best anime of all time and one of the best works of fiction in the history of mankind. I discovered The Tatami Galaxy by"
10513,No Game No Life,2022-04-04,mrfried,"I'm late writing a review on this, as at the time I left review writing to other people, But No Game No Life is one of my favourite anime, that"
10514,Sono Bisque Doll wa Koi wo Suru,2022-04-04,Sushionroad,"Very nice Anime, BUT why is this not in the ecchi genre, I mean Sankarea is in the Ecchi (even though I cant quiete understand why it is in this"
10515,Shingeki no Kyojin: The Final Season Part 2,2022-04-04,kieerrsten,"I've yet to see another anime achieve what Attack on Titan has in an equitable amount of time. 139 chapters, four seasons. Though the first three seasons were animated by"
10516,Musaigen no Phantom World,2022-04-04,Animaniac2020,"This show definitely deserves a higher rating than it currently has. It has gorgeous, fluid animation, fun characters (who evolve beyond their stereotypes), great music and the last two episodes"
